timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-05-29 14:35:47,0,MultiRocket_300000,300000,S18,0.9212962962962963,11.96874420000006,0.1925925925925926,0.3647904000000608,0.41551909999998315,18.29580409999994,4.807186600000023,0.028951699999993252,0.007843999999977314,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
