timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2021-12-28 22:30:17,0,MultiRocket_50000,50000,S29,0.20900605449041373,102.52884050000011,0.11144730206757439,0.3878794000002017,1.7432674000001498,1591.8544259999999,397.42404090000036,1.5210650999997597,0.4586993999992046,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
