timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-05-29 14:05:57,0,MultiRocket_300000,300000,S28,1.0,12.020414899999878,0.6296296296296297,0.33803450000004887,0.5242577000001347,18.147760999999946,4.681961099999853,0.0403287999999975,0.006286700000146084,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
