timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2021-12-14 12:03:40,0,MultiRocket_400000,400000,S02,1.0,14.265484100000322,0.36363636363636365,0.41654099999868777,3.869013299998187,276.9430315999998,70.62089959999867,0.2870989000002737,0.08093499999813503,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
