timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-01-04 17:47:00,0,MultiRocket_50000,50000,S29,0.9509621353196772,101.27361129999963,0.4494949494949495,0.18116210000016508,0.997734600000058,382.9193685,50.921454099999664,0.9705033999998705,0.18295620000026247,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
