timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2021-12-14 05:20:24,0,MultiRocket_50000,50000,S09,1.0,393.00316550000025,0.35555555555555557,0.03589829999873473,0.3194792000012967,138.83548599999995,1.4515417999991769,0.3996310000002268,0.004395299998577684,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
