timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-01-05 02:28:22,0,MultiRocket_50000,50000,S29,0.22197530864197532,125.55653449999954,0.10767531750414136,0.40912419999949634,2.098757100000512,2524.0430652999967,565.0816455000022,2.031526800001302,3.1561174000016763,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
