timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-05-30 04:57:18,0,MultiRocket_300000,300000,S24,0.8648648648648649,29.722882000000027,0.14714714714714713,0.7218858999999611,0.8808907999996336,64.78981489999978,15.495927800000118,0.08823990000018966,0.019759199999953125,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
