timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-06-07 05:41:12,0,MultiRocket_300000,300000,S01,0.9272030651340997,14.288900999999896,0.12777777777777777,0.24818270000014309,0.5311491000002206,43.273485300000175,6.190754899999774,0.1805982000005315,0.04322059999958583,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
