timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-05-10 08:45:38,0,MultiRocket_300000,300000,S09,0.9074074074074074,7.096530900000005,0.37777777777777777,0.25999199999995426,0.824735999999973,23.104314499999987,6.677627799999982,0.04138820000002852,0.008737800000005791,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
