timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2021-12-14 05:48:24,0,MultiRocket_100000,100000,S09,0.8222222222222222,1.2815244000000234,0.1111111111111111,0.04939319999999725,1.173048499999993,32.41872769999998,8.185334000000012,0.07344779999999673,0.018465900000023794,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
