timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,machine,processor,physical_cores,logical_cores,max_freq,min_freq,memory
2022-05-29 13:07:31,0,MultiRocket_300000,300000,S18,1.0,12.92079350000003,0.5185185185185185,0.4219987000000174,0.5266003000000126,20.816803599999986,5.3918859999999995,0.029766000000023496,0.01029110000001765,DESKTOP-NQQOTLN,"Intel64 Family 6 Model 94 Stepping 3, GenuineIntel",4,8,4001.0,0.0,69.0
